ID respondenta,Pocit,X,Y,Městský obvod,Komentář,Věk,Bydliště,Bydliště MOb,Pohlaví
3aeks8j6n,"Místo, kde se necítím dobře",18.236954,49.814896,Ostrava - Jih,"Průmyslová oblast, která nepůsobí hostinně",25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.268661,49.802154,Vítkovice,"Uzavřená lokalita s hezkým domy, působí odříznutě od Ostravy",25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.318894,49.824346,Slezská Ostrava,"Místo příjezdu do Ostravy, které působí také velmi pustě a nehostinně",25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.297443,49.810269,Slezská Ostrava, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.311963,49.791845,Slezská Ostrava, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.255415,49.784804,Ostrava - Jih,"Pomezí Hrabůvka a Dubina - nehostinné husté a anonymní sídliště, které působí velmi socialistickým dojmem",25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.251896,49.810212,Vítkovice,"Opět velmi podivná a neurčitá oblast města",25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
3aeks8j6n,"Místo, kde se necítím dobře",18.246102,49.8058,Ostrava - Jih, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se cítím dobře",18.292086,49.848125,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se cítím dobře",18.283712,49.841082,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se cítím dobře",18.280606,49.816942,Vítkovice, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se cítím dobře",18.296244,49.836623,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.281164,49.817247,Vítkovice, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.292172,49.847295,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.292612,49.83574,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.292118,49.83154,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.284436,49.840536,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.288631,49.838667,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které doporučím návštěvníkům",18.296286,49.836605,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které by se mělo rozvíjet",18.294623,49.833398,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které by se mělo rozvíjet",18.272914,49.850464,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, které by se mělo rozvíjet",18.270307,49.83181,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se necítím dobře",18.277055,49.85119,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se necítím dobře",18.268654,49.85101,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se necítím dobře",18.268461,49.846181,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
v1k4zbsvi,"Místo, kde se necítím dobře",18.263451,49.854344,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Moravská Ostrava a Přívoz,žena
hy10jrypd,"Místo, kde se cítím dobře",18.169327,49.825581,Poruba, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, které doporučím návštěvníkům",18.323736,49.846728,Slezská Ostrava, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, které by se mělo rozvíjet",18.2658,49.807194,Vítkovice, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.262711,49.855361,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.302021,49.850823,Slezská Ostrava, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.300476,49.809632,Slezská Ostrava, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.260479,49.806308,Vítkovice, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.238066,49.791329,Ostrava - Jih, ,25-34,v Ostravě,Ostrava - Jih,muž
hy10jrypd,"Místo, kde se necítím dobře",18.248463,49.825526,Mariánské Hory a Hulváky, ,25-34,v Ostravě,Ostrava - Jih,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.171684,49.839341,Pustkovec,"Velký potenciál, může zde byt skvělý park. Toto místo by se mělo revitalizovat na základě architektonicko-krajinářské soutěže. Bylo by vhodne zde již teď zřídit někde bistro.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.171548,49.837837,Poruba,"Příjemný obytný soubor. Má měřítko, charakterově se blíží brněnské Lesné.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.161479,49.842511,Pustkovec,"Příjemná residentni ulice s nádechem Skandinávie",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.162686,49.84412,Poruba,"Je vždy dobre, když je u parku restaurace/ občerstvení.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.180104,49.838937,Pustkovec,"Super místo pro rodiny s dětmi. Zásadně zde chybí občerstvení!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.17335,49.828606,Poruba,"Hlavni třída je klenot. Bylo by vhodne podnecovat pobidkami nízkého pronajmu zajímavé koncepty obohacující nabídkou tento prostor/boulevard. Určitě by se měla na toto místo zorganizovat architektonicko-urbanisticka soutěž. Mělo by se zde",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.169423,49.831831,Poruba,"Jeden z malá porubskych parku s jasným charakterem. Měla by se posílit role centrální výškove budovy s hlavně jejího parteru.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.169713,49.823006,Poruba,"Jednou muže byt fajn park, jsem zvědavý na realizaci ze souteze",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.190441,49.824155,Poruba,"Pokračující osa hlavní třídy - parkova ulice Ukrajinská, určitě zatím nevytězený potenciál. Zakončení Leninky by mělo získat jasný urbanistický plán, na který by bylo vhodne navázat i revitalizací Ukrajinske",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.188038,49.818258,Svinov,"Skrytá lokalita řadových rodinných domů reprezentuje skvělou variantu výškovým panelovým domům. Fajn ostravsky příklad Low rise high density principu.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.188805,49.816482,Svinov,"Slunko, toto misto má silnou atmosféru - fuze historie s modernistickym přístupem v urbanismu. Doplněno o zastaveny svah svazující se k náměstí. Velmi nevytezeny potenciál… bohužel budova služeb prázdná, rozpadající se.",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.28199,49.831962,Moravská Ostrava a Přívoz,"Svého času nejprestižnější legální graffiti zóna v České republice. Měla by se obnovit. Muže to byt muralova atrakce celorepublikového  významu. Vedle toho se jedna o cca 6000m2 zastreseneho veřejného prostoru, který leží v této cenn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.278589,49.821013,Moravská Ostrava a Přívoz,"DOV no comment, proste skvělé",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.256445,49.826467,Mariánské Hory a Hulváky,"Fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.26653,49.81499,Vítkovice,"Fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.267045,49.812512,Vítkovice,"Super",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.269164,49.812207,Vítkovice,"Fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.248205,49.805228,Ostrava - Jih,"Skoda těch přílepků",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.270049,49.831948,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.264213,49.841504,Moravská Ostrava a Přívoz,"Top",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.273654,49.851322,Moravská Ostrava a Přívoz,"Sitte fajn, ale bylo by fajn citlive revitalizovat veřejne prostranství jako celek",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.286121,49.838052,Moravská Ostrava a Přívoz,"Fajn kriz",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.288653,49.83855,Moravská Ostrava a Přívoz,"Fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.291088,49.836543,Moravská Ostrava a Přívoz,"Rynek fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.292365,49.835678,Moravská Ostrava a Přívoz,"Náměstí fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.292483,49.833637,Moravská Ostrava a Přívoz,"Divadlo loutek fajn jako celek i s přistavbou",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.290402,49.832917,Moravská Ostrava a Přívoz,"Namesti fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.286539,49.830806,Moravská Ostrava a Přívoz,"Fajn ulice",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.281765,49.835464,Moravská Ostrava a Přívoz,"Super",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.283761,49.835484,Moravská Ostrava a Přívoz,"Stodolni stále fajn charakter, třeba však vymyslet nový impulz",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.289618,49.836668,Moravská Ostrava a Přívoz,"Cele centrum fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.296179,49.836713,Moravská Ostrava a Přívoz,"Malá Kodan fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.296292,49.83745,Moravská Ostrava a Přívoz,"Miloš fsjn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.294484,49.835865,Moravská Ostrava a Přívoz,"Fajn místo, jen doplnit a aktivní parter",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.293921,49.836273,Moravská Ostrava a Přívoz,"Bílá kostka fajn",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.30936,49.832502,Slezská Ostrava,"Super hrbitov",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.291405,49.84156,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.292472,49.848278,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.314338,49.839588,Slezská Ostrava, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.32408,49.846756,Slezská Ostrava, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.280585,49.836329,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.287001,49.828169,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.287216,49.833417,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.283632,49.841442,Moravská Ostrava a Přívoz,"Důlní věž vevodi",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.277881,49.8443,Moravská Ostrava a Přívoz,"Ostravska legenda elektronické hudby",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.29524,49.833318,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.299553,49.832945,Slezská Ostrava,"Lokalita bývalé Slezské pripomina Lidice, silná energie, skoda spatlaneho hradu",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.295509,49.834962,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.290101,49.834851,Moravská Ostrava a Přívoz,"Prijemne křížení ulic, Riuniore Adriatica di Sicurta jeden z nejoblíbenějších ov domů",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.286858,49.835704,Moravská Ostrava a Přívoz,"Pant super",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.286405,49.835543,Moravská Ostrava a Přívoz,"Mappa super",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.288347,49.834142,Moravská Ostrava a Přívoz,"Příjemný charakter, ale upravy veřejného prostoru nic moc",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.142762,49.826328,Poruba, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, kde se cítím dobře",18.183618,49.832308,Poruba, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.278718,49.822037,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.293266,49.835478,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.291496,49.836709,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.290825,49.837383,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.313437,49.83909,Slezská Ostrava, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.324895,49.847558,Slezská Ostrava, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.26889,49.815489,Vítkovice,"Projížďka tramvaji od DOV po Sportarenu",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.170142,49.829761,Poruba,"Celá sorela Poruba",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.267431,49.812082,Vítkovice, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.267045,49.812512,Vítkovice, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.281218,49.83572,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.280756,49.836481,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.286647,49.828308,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.286944,49.835732,Moravská Ostrava a Přívoz,"Do pantu na besedu",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.286335,49.835507,Moravská Ostrava a Přívoz,"Do Mappy na výstavu za architekturou",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které doporučím návštěvníkům",18.142419,49.826508,Poruba, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.170936,49.839366,Pustkovec,"Soutěž!!!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.171837,49.828917,Poruba,"Soutěž!!!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.161774,49.832972,Poruba, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.173404,49.83491,Poruba,"Vozovnu minimalizovat, vytvořit kus města, soutěž!!!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.16673,49.835014,Poruba,"Významná křižovatka, zakončení Opavské, zde by mohlo vzniknout něco nového vyrszneho",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.188403,49.829914,Poruba,"Nová výrazná vrstva",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.186793,49.82511,Poruba,"Soutěž!!!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.188757,49.816264,Svinov,"Pohladit to misto",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.19838,49.826875,Svinov,"Velmi nehostinné důležité křížení, které by mohlo byt lepším mistem",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.210075,49.823671,Svinov,"Zde bych stavěl, až bych brecel. Doplnit o současnou kvalitní stavebni vrstvu, kus města. Včetně proluk před nádražím",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.234472,49.824723,Nová Ves,"Zásadní ostravské křížení, mohl by zde byt i cíl cesty, ne jen přestup. 
Soutěž!!!",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.244954,49.826169,Mariánské Hory a Hulváky,"Něco zde chybi",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.284082,49.82619,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.282559,49.823532,Vítkovice, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.276637,49.824141,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.289833,49.829554,Moravská Ostrava a Přívoz, ,35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.299103,49.830606,Slezská Ostrava,"Soutěž na revitalizaci hradu, pojmout jej jako fúzi historie a současnosti, dnes pripomina lacinou atrapu",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.294532,49.83336,Moravská Ostrava a Přívoz,"Černá louka podle NL architects",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.291646,49.835478,Moravská Ostrava a Přívoz,"Dostavět proluku - uzavrit náměstí. Dočasně zde vytvořit něco silného (velká vodni plocha? Foodzona?atypické dětské/sportovní hřiště?)",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.294747,49.841359,Slezská Ostrava,"Sportovní hřiště pod mosty",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.282613,49.831886,Moravská Ostrava a Přívoz,"Doplnit program pod mostovky (sport, graffiti - mural art, kultura, volný čas)",35-44,mimo kraj,,muž
8hdfksw1p,"Místo, které by se mělo rozvíjet",18.267303,49.848969,Moravská Ostrava a Přívoz,"Opravdu nutný takovýto rozsah koleji? Nedá se zde vybudovat kus města? Alespoň prozatím na papíře… 
Soutěž!!!",35-44,mimo kraj,,muž
